Tweet,Hasil
"hi, aku avail to claim pc haechan, bersih th (+cargotax 6k/pc)
— home book tincase Rp 265.500
ada go dom surabaya, pengiriman shopee freeong😉
t. wtb buy need cari photocard echan kaos baju cokelat coklat sharing ayyo nct 127",1
Malah awalnya mulai cari lagi karena ada tiktok live. Terus tbtb kek berasa mirip snacknya. Pas search ternyata bukan. Terus search² lagi di shopee. Ketemuuu. Wkwkwkwk.,1
"Hahahahha. If gitu, carpet je senang. Yg mur mur kat shopee. 🤣🤣🤣",1
"setau ku ada fiturnya di shopee itu kalo pake android,
di tokopedia juga ada,
atau bisa juga pake Livin Mandiri ka,
kalau semuanya kaka ga punya, bisa juga update saldo via atm mandiri",0
"moots only! ada yg bisa bantu wtt? shopeepayku belum prem sksks shopee to dana, prefer yg ada qris😭😢",0
aku pny 2 inii sm 1 sendal gt tp gaada historynya krn aku ganti akun shopee huhu tp yg kanan awet dr jaman aku kuliah smt brp ya lupaaa😭 yg kiri awet aku beli udh 10 bulan kayanya sampe skg masih bagusssss condinyaaa,1
"Tasnya cakep banget, Rekomendasi shopee
Cek Tas Selempang &amp; Bahu Wanita Terbaru PREMIUM TISSA - Sling Bag Wanita Tali Rantai Kombinasi. Dapatkan di Shopee sekarang!",1
"Korangg tolonglah guna roll deodarant roll on yang mcm ni dari Amway
Best gilaa and paling penting boleh tahan smpi 4 bulan taw!!
Mana nak dapatkan pakai sikit jee boleh wangi smpi ke malam😂😂
Beli sini kat shopee i, jangan risau dijamin ori Shopee:",1
abis liat keranjang shopee sendiri jd pengen kerja😭,0
dm yuk dom bekasi bsa shopee,0
"untuk pembelian nya bisa langsung ke shopee atau instagram mereka &lt;3 🔗CACAKALANG 200 GRAM
Hanya Rp25.000. Dapatkan sekarang juga di Shopee!",0
Mauuu iniiii. Karena sunscreen dan cushion kecintaan dah mau habiiissss 😭😭 Terus dri dulu pengin bgt nyobain lip stain luxcrime sama skintific. Sampe mantau flash sale tpi belum rejekiii. Thankyou kak ijaaaa dan shopee 🫶🏻🫶🏻,1
"kemana aja lu, br gubris!! paket gue udah ilang palingan. Gue udah minta pengembalian dana ke shopee!",-1
Dani nyaa nderr inc packing ex admin shopee dom kota Jambi 🍊 freeong take all Dani dapet potongan harga nyaa,1
"how to make debay..😦 btw tanggal ultahmu cantik banget, pasti sering dapet diskon shopee",1
"aku mau off seminggu ini, kalau urgent bisa chat kkt atau line atau shopee ya 👍",0
Napa dah udah seminggu BSI top up shopee pay belum bisa.,0
wah gila anjing di shopee bahkan lebih creative and better wtf,-1
bisa lewat shopee gaa? lucu bangettt,0
"min, kenapa keterangan paket yg saya kirim masih blm diterima, sedangkan pembeli sdh blg diterima dr tgl 10 mei. Status paket gak jelas, kata shopee paket blm diterima. Kalo blm diterima knp gak ada pengembalian ke saya? Saya chat jnt di wa blm ada perkembangan",-1
"menurutku yg kamu harus punya 2 baddies bene shopee thai :) berasa kek gambar berbicara “ayang aku udah di rumah kamu, cpt turun” 😭😭 atau ga yang mark kolbuk wtmc :) berasa “pap buat km, ak lg ada kelas”
btw wtb yang belom dicoret ya 🩵",1
"bayar lewat shopee error, lewat BCA error, harus ke indomaret terdekat, kan mempersulit orang yg diluar kota",-1
eh di shopee ada ituuu,0
"Gaes saran dong, urutin mending bayar yg mana dulu yaa
Indodana, kredito, danrup, akulaku, shopee pinjam, spaylater, kredivo, julo, gopaylater, gopaycicil, gopaypinjam",0
"klo beli gtu ati"" bnyk fakenya mnding beli di sociolla atau yang shopee mall. fyi aku juga pke ini dari 2019an",0
"bagusan beli di shopee anjg, effort dikit bisa gak?😁",-1
Astajim. Kalo kalah Messi harus jd bintang iklan shopee sama 212 Mart ini mah.,0
iya kaak aku belinya di shopee huhu pas dtg yg gede ternyataa,1
Beli dmn ya kak? Di shopee gak ada soalnya 🙏,0
"[RTs 💛]
sorry it took me some time to set everything up but, my shopee is now open!! (🇮🇩indo only!)
bagi yang masih mau adopsi keychain dari 🛒",0
shopee kenapa si nyebelin,-1
Hallo kakk bisa shopee??,0
"Teman gw beli hp note 11 pro ram 12 di shopee dengan harga 1 juta, pas nyampe ternyata hp advan di baluti casing note 11 pro.
Udah lelet+ngeleg lengkap bener",-1
atp gue mikir kyknya bakal banyak dipalsuin deh lanyard sc nya krn kualitasnya sm aja ky bikin custom di shopee 😭😭😭,-1
"Rekomendasi shopee
Cek Sprei TwoTone Bedsheet Kombinasi 90x200 120x200 160x200 180x200 Seprai Mix Match Estetik Aesthetic Minimalis. Dapatkan di Shopee sekarang!",1
"aku ada SMini ay-yo taeyong 127k aja sudah inc all (ADM&amp;packing)
bisa keep event . dom Jakarta bisa shopee",0
"ada yg tau tak kalau shopeepay kena limit mmg ambil masa sebulan kee?
i pny kena limit mmg takleh gerak mana mana duit tu dhla banyak 😭😭
dh try chat agent shopee tp mcm tkde jalan je klu mmg kena tunggu sebulan mampus wey",0
Berapa lama shopee nak peram parcel aku ni? 🥱,0
Ada di kpopmerch shopee cek ajaa lgsng dr korea,0
Eh kalo dari luar emang murah. Aku kalo beli dari luar negeri langsung 0. Album hanbin ada yang langsung dari toko shopee yang luar negeri gak ya 😂,0
"Kak, mau tanya soal shopee affiliate boleh gak ya?",0
"pake pin, tapi pencairan dana harus sesuai identitas shopee dengan rekeningnya, kalau melalui rekening lain gk bakal bisa cair setauku, makanya rada aneh juga kenapa pencairan dananya bisa di approve.",1
"Dom jkt bisa shopee
Take minimal 4",0
Gue benci bgttt sama lu shopee 😭😭 makanan promo gede gedean tapi ongkirnya kaga ngotak 😭😭🫴🏻,-1
"lebih oke ga di sharee sih.. takut ada yang bikin wb palsu.. banyak jasa bikin wb di shopee soalnya. kalau mau share plastik belakang aja sayy kek begini, gum pinjem testing",0
Lanyard suami aku😭 kayanya bagusan kalo aku custom sendiri di shopee pake design karin HAHAHAHA,0
Kata gue kalau gabut jangan buka shopee,0
"Separoh nya itu masih 500k ya. Dapet album satu set dah 😭
Kalo pakek shopee potongan nya berapa tuh?",0
"Tiktok sangatlahhhh berbeza dengan shopee. shopee Ciput ajer dapat. Biasa promote ni je Nasihat aku, go lah for affiliate tiktok. Lagi berbaloi dan rewarding. Sementara tiktok tengah hot.",0
Ini mah jasa print shopee serebuan bazeng,0
kayak yg dijual di shopee haha,0
"wkwkwkw ikut kaget pas liat vip benefitnya ime kaya gini, bener cakepan yg dari shopee😭 sekarang berharapnya semoga semua lancar aja deh sampe akhir🥲",0
"untuk pembeliannya, bisa kalian cek di official store OMG di shopee yaa ✨",1
"halo aku baru join shopee affiliate, mutualan yuk help rt/like ya",0
foto toko di shopee kaa kalo aku,0
"Hai kak, terkait voucher gratis ongkir kamu bisa langsung cek di aplikasi shopee kamu yaa, have anice day 🙏^UY",1
Buat mba2 mas2 indomaret sama shopee,0
"Dihubungi kontak darurat, nomor kantor tercantum, dan nomor2 yg pernah km isi pulsa lewat shopee",0
bisa co tiktok/shopee. dom jaksel,0
ih ih ih adm da shopee,1
zinc nya beli aja di shopee lebih murah nderrrr,1
Bisa beli di shopee kak kalau emg disuruh upbjj atau pokjar pake,1
"Hai kak, maaf terkait pesanan yg blm diterima &amp; sdh ajukan pengembalian. Mimin sarankan kmu menungggu proses investigasi tim Shopee dahulu. Utk bisa mimin bantu cek bisa infokan username, email aktif, dan no tlp terhubung shopee ke DM mimin yaa. Mimin tunggu🙏^GY",1
mo nanya bapa gua beli hp di shopee xiomi redmi10A tapi bukan di official xiominya kira2 orinatau refurbish ya?,0
Daritadi bingung banget cari menstrual pad di shopee. Baca reviewnya kok pada panas 😬,0
Ternyata tdk bisa melindungi costumers dr seller nakal! Entah sdh brp puluh juta saya belanja tp ketika ada seller nakal saya laporkan kalian cuma bilang “hub penjual” even gw cuma minta tlg di mediasi dgn seller CS shopee namanya Tama lsg sudahi lporan yg blm selesai,-1
Aku ada ka ls exo ver 3 blm dipakai samsek pc bbh masih lengkap bisa shopee dom malang 500k nego,1
"dom jateng exclude admin shopee dan adm packing
siapa tau minat",0
"Di Shopee banyak yg jual gape kawe ga jelas,dan diiklankan sama shopee nya
pernah bikin videonya sampe 2x tetang hape kawe spek mewah harga murah",-1
"Kalau untuk beadsnya aku beli di toko manik manik yg ada di kotaku si ka, kalau untuk yg bentuk itu bru nyari random aja di shopee",0
"Di shopee jg sama tinggal ksh k jnt, tp ada pilihannya sih ada yg berbayar ada yg ngga",0
ternyata lebih gampang dari war fs shopee. Info jastip ke gondang drop fee -dips!,1
"Yuu yang mau gestun shopee, kredivo, lazada, bukalapak, akulaku( via bl, merchant,ttshop) , cc, bri ceria, gopaylater, home credit, traveloka vn atau non vn bisa di ya! Super amanah, testi 1.200++ Instan availl🌷
💨Sung wa for fast",1
tunggu 25.5 tar kite co di shopee,0
"jujur yaaa bagusan yang di shopee lho
kreatif2 banget aku liatnya bahkan temanya agustd banget
duh ini yang nge design siapa sie...",1
Bingung harus sedih apa seneng yang nguatin gua shopee video,0
Ada yang jual akun jualan shopee support paylater,0
"Menghubungi kontak darurat yg dicantumkan di spaylater.
Jika 90 hari masih belum dibayarkan akan langsung dateng kerumah dc nya, oya kebetulan punya temen yg kerja dc shopee jadi agak tau sedikit wkwk.
Btw spaylaterr dan spinjan juga berizin ojk hati-hati aja skor kreditmu jelek",1
"Kalo telatnya gak berbulan-bulan, paling cuma dapat notifikasi terus dari shopee",0
Buset gua ngisi emoney 2x dari subuh via shopee sampe skrg ga masuk masuk saldonya,-1
Oh iya lupa kasih tau kalo mau checkout hari ini ada diskon Badai Fashion dari shopee jadi dapet voucher potongan 10% sampai dengan 10 rb. Ini juga sudah gratis ongkir yaaa lumayan bangett potongannya dari harga 50 rb jadi cuma 40 rb an aja!!!!,1
Iya kak tapi ternyata yg moist tinggal sedikit (kurang dari setengah). Tapi yg lain masih 90-95% kayak di foto ini. Mana tau mau coba dulu aku jual all in 150rb. Karna beli 3 paket ini aslinya kurang lebih 300rb. Kalo mau bisa aku masukin shopee,1
cita citaku: meng-check out semua casing yg ada di keranjang shopee,1
literally produk shopee harga grosir 8.850 minimal pemesanan 500pcs,1
"Acne spot Drying solution ni ada dua size. Even 15ml pun tahan lama sebab pakai dekat acne sahaja
RM22.90 15ml
RM32.90 30ml
shopee : tiktok shop :",1
"Akhirnya bisa nemu yg jualan ginian lagi. Dulu pernah beli di shopee, terus pas cek pengen beli lagi akunnya udah ganti, gak jualan barang2 hayday lagi. Ini murah banget asliii....",1
spill dong kak yg versi shopee,0
"dk hoodienya bisa satuan yaah, dom cirebon exc admin shopee ajaa",1
"hi bina, i plan nak bagi cincin emas kat gf i for our anniversary, boleh tak suggest cincin yang okay and tak nip… — cuba tgk dekt habib anon. boleh beli kt shopee",1
pas review makanan atau belanja printilan onlen yang dia beli di shopee😂,1
ga berani buka shopee,0
rest dulu. wish me luck bismillah hari ini di acc sama shopee 🤲🏻,1
Aku pernah liat ini di shopee tp ratingnya 4.3 agak kurang meyakinkan.. Coba nder kamu kirimin foto asli punya kamu,1
Niche Vintage Kanvas Baguette dengan harga Rp134.640. Dapatkan di Shopee sekarang!,1
"Kak di shopee ada yg lebih murahhh, mayan hemattt😂",1
masih baanyak lagi langsung check di shopee ya ges 💖✨👉👈,1
ada nokos buat daftar shopee ga ya?,0
Instagram lagi di lelang om di flash sale shopee,1
Di shopee pada jual 700an sealed,0
Kenapa shopee ku gada gratong samsek 😭,0
"Jual sepatu Adidas Hardcourt Low size 39 1/3, material kulit. Harga 250k aja, Bisa shopee",0
Lho kok bisa dia dapat data kita dari shopee? Karyawan shopee yg nyebar apa gmana?,0
Di shopee mall TBS ada kokk cari aj,0
iphone 12 kat switch os shopee murahnya dari apple store??,0
500k tapi kalau bisa full shopee nderrr cek cek dulu jugaaa sebelum take,0
Buat temen nonton drakor🤭,0
"abang shopee xpress ni tak tahu ke aku anxiety selagi tak amik parcelnya, jangan bikin gue panik!",-1
Kenapa kalo udah di kantor yh lebih seru scroll2 shopee☺️,1
pengen spill brang gemas yang aku beli di shopee tapi aku gapernah foto properrrr wkwkwkwk,0
"Ini bo'ong paling. Gw prnah liat senter kayak gini awalnya dipake US military, dan harganya kisaran harga motor. Di shopee cuman 150ribu wkwk",-1
"Yukk yang mau gestun shopee, kredivo, lazada, bukalapak, akulaku, cc, bri ceria, gopaylater, home credit, traveloka vn atau non vn bisa di ya! Super amanah, ada testi 1.200++ langsung wa fast
Instan selalu avail yap 💕",1
"buka tabungan bisa dapetin bonus 10K. Banyak voucher gratis ongkir dan diskon di shopee juga nih, apalagi kalau bukan SEABANK. dapetin bonus 10k dari shopee dan 5k dari aku. Syaratnya masukin kode referal: DVVJC2 🤍🤍
t.",0
"Boleh dapatkan buku di shopee
🖇️",0
belanja di shopee sebelum masehi:,0
AHHHHHAHHHH FAHAM. Takpunn kau search je dohh kat shopee aku tgk banyak gila yg menarik gatal tangan jugak nak beli hahahhaha tp yg dpt ni pun dah elok,1
Oy kontol kalau mau jualan tempat lain ya akun akun shopee taik anjing jangan di reply,-1
"aku ada ini kakk kalau mau exc admin shopee yap, dom bogor jabar",0
"Haloow aku mau bikin gdm khusus saling hype shopee affiliate, yang mau ikut rep yaaa. Sekaliam mutualan juga yukzz, bantu rt likee biar makin banyak yang ikut😍",1
"Punya kembaran kyk haechan.. tapi aku punya yg beli di shopee, mirip banget ges. Seriusan. Ini yg atas beli di shopee, yg bawah yg punya blue elephant",1
seng bales shopee engkok,0
"kalau korang nak cari produk yang boleh pudarkan parut dengan berkesan then you should try this powerful serum🫶🏽✨😭
RM32.90/15ml
RM49.90/30ml
Tiktok shop : shopee :",1
Ini ada shopee kah kak?,0
seruu bgt gasiee 😩😩 ada taylor (shopee's version),1
"Tak rangkumin:
1. Nama barang di shopee bisa ditulis misal ""Color Book"" asal jangan album BTS ato semacamnya
2. Kalau sama kurir ekspedisi masih ditanya itu paket apa. Jawab aja ""alat tulis mas"" tapi ada yg pecah belahnya jadi jangan dibanting banting ya gitu",0
bismillah semoga bisa bikin qr shopee partner☺️,1
kuk shopee lgi gada gratong?:(,0
"Cek Xiaomi Official POCO F4 GT (12/256GB) Snapdragon® 8 Gen 1 64MP Triple Kamera Layar 120Hz Flat AMOLED 6,67"" 120W HyperCharge. Dapatkan di Shopee sekarang!",0
"wtb want to buy lfs ina- caratbong seventeen lightstick V2 prefer full co shopee, tawarin aja di dm gapapa takut ketikung. ♡",0
"Alhamdulillah semoga aku yg dpt, klo dpt saldonya mau aku abisin buat shopee capit ka",1
"Heh shopee, lo ga diajak yaa😤",-1
"beli di sunny bright sayang, cek ignya aja ya dia gak ada di shopee",1
Cek Cargo Jeans--Korean Highwaist Cargo Celana Jeans Wanita Import (realpict) dengan harga Rp56.666 - Rp103.999. Dapatkan di Shopee sekarang!,1
aku ada gose magazine pb only 130k exc adm shopee 3.2% dom majalengka jabar,1
"holaa aku udah open!
open cv koin shopee koin sopi coin shopee jadi saldo.
•gestun jenius dan yup paylater
wa",1
ini kalo status shopee pake udah diterima tapi aku sama orang rumah gak nerima harus ngapain ya TuT mana kurirnya gak jawab ceklis satu,0
cv convert tukar koin shopee coin shopee 100k,0
Ka mau cek shopee nya dulu bolehh,0
Sokab sama kurir shopee asik banget anjing,-1
Wkwkwk lu beli di shopee ya LOL,0
"Kaka pakek kartu Tri juga? Kalo pakek, bisa check Bima Tri / e-commerce dan itu berlaku disemua nomer. Nama paketannya ""home"" Ya kak. * ini aku screenshot dari shopee, lazada dan aplikasi Bima ya. Kalo di konter aku belum pernah coba.",0
Dom Jakarta bisa shopee keep event,0
eh jasa co shopee tuh numpang co pake va seabank apa gimana ya? kalo pake va seabank aku bisa,0
"wkwkwk iya sii, makanya beli di shopee jir",0
"Kamu pernah ga ngebayangin bisa menghasilkan makanan lezat ala menu Chicago Fried Chicken dari dapur sendiri? Kalau iya, berarti cita-cita kamu sekarang sudah terkabul karena Chicago sudah punya online shop sendiri, namanya ChicagoFood",0
ka shopee nya apa?,0
"Long midi maxi skirt
1. 2. 3. 4.",0
Aku kemarin beli di shopee 14ribu doang enak gak yang ngembang banget dan yg jelas diem di rambut aku yg licin dan gak bikin sakit kepala👍🏽,1
oral melatonin bersepah on shopee here,0
"sini bisa kak, fee for cv koin shopee start 2000 ya, bisa dm yuuk 😸🤍 trusted pastinya! pernah ada yang cv 500k koin juga, bisa wa di",1
Bisa pake shopee kalo mau,0
apa nezuko yang multi talent ada di shopee?,0
"aku udah open ya untuk hari ini bisa
• co barang shopee / pake voc gratong • voc gocar
mau di cek dulu boleh langsung dm aja yaa",0
"Akuww bisa lewat shopee sinii, ke wa aj ak gi fastrespp",0
"Untung sebelum co shopee, cek tiktok dulu. Mayan banget di shopee ss tadi 40k",0
loh tp itu dpt 1m koin shopee?,0
"ya hdc, gk ada namanya refurbish shopee, dari jaman kapan taun jg dah ada yg namanya hdc ini
hdc = hard copy, alias tiruan alias kw, jadi bentuk hpnya menyerupai hp lain sama persis",0
Semalem nemu di shopee scoups dermaga ta green 550k :),0
"kalo lagi gaada budget aku pakai whitelab uv shield tank !! jauh lebih murah, tapi hasil akhirnya di aku mirip2 sama yg innisfree.. trusted di shopee mall ajaa;",1
"✨Rekomendasi Atasan Ciwi-Ciwi Elegant Look✨
Yang self-love nya jalur dress well mana suaranya?!?! Namoosha punya beberapa rekomendasi atasan cantik nihh!😍😍 yukk co yukk....
-A Thread-
tags : racun shopee | racun namoosha | shopee",1
"12656 - 12660 testimoni convert koin shopee ke shopeepay bca seabank
☎️ WA: t. jasa cv tukar cairin ubah coin jadi duit saldo uang spay gopay ovo dana bank bca mandiri bni bri bsi",1
pake shopee tepatnya wkwk,0
"shopee express yang ga express gatau kabarnya gimana udah 4 hari dari estimasi tapi ngga ada kelanjutannya, huft",0
"- d.o AR ticket sealed 175k
- sehun necklace sealed 440k
- Suho lucky card fullset 130k
- xiumin suho d.o kai sehun pc fanmeet.
Dom Jakarta bisa shopee
Boleh nego dm aja nder",1
"haii, aku baru join shopee affiliate, mutualan yuk boleh sama akun apa aja (kecuali akun b word)",0
Haha tgk review shopee tu dieorg kata tak berkesan pun 😆,0
"Klo shopee yg muncul, pusing bayar check out nya 🤣",-1
"The 8 pc fansign aladdin, 60k include packing bisa via shopee, dok jakbar
Yuk angkut haonyaa",0
