Tweet,Hasil
"Kegoblogan gw yg diluruskan oleh bini gw setelah nikah adalah:
- otakotak itu dibikin dr otak ikan
- muntaber itu gejalanya muntah sambil berak atau muntahnya keluar berak
😂😂😂😂",0
"bener2 yg muntaber, lemes bgt, pucet, pusing vertigo, sampe berdiri aja gakuat😵‍💫",0
"Dia yg ngomong, aku yg kena muntaber... mual, muntah beraaakkk encer lagiii....",0
msih muntaber awikwok,0
ni muntaber seharian bikin lemah letih lesu,0
gw tiap berhadapan sm akutansi rasanya kyk mau muntaber,0
"gue mau pergi cri makan aja udh gakuat lemes bgt krn muntaber, keracunan apa pulak ini...",0
Min jangan serius serius napasik nanti muntaber,0
"kaya sakit waktu muntaber, jadi tuh mules terus pusing, dicampur kaya sakit mag juga",0
pernah sehari sehectic ini tp malemnya muntaber sampe pagi,0
gw langsung muntaber abis ngetik ini,0
"Njing bgt dah penjual² gini, keknya sulit bgt jaga kebersihan. Gw yakin masaknya pun jg kaga ada higienis²nya tuh warung, trauma bgt makan ditempat sembaraangan ampe muntaber",0
"apa ini gurita dimakan aja ya, alerginya cuman sesek napas sama muntaber aja si paling ga tidur semaleman wkwkwk",0
muntaber sekalian 😤😤,0
"Mengabdi sih mengabdi, tapi gimana yaa, jaga ampe muntaber jg tetep medioker wkwkwkwk",0
"Kok bisa suka diving, aku soalnya kalau diving suka muntaber",0
muntaber kykna mei... jd sabtu dia mencret ampe byk kali.... stlh dksh obt mencretnya udh jrg2 tp mahal muntah trus..appun masuk kluar...jdnya lemes,0
Mau dibilang muntaber ku masih baik ....,0
Mabuk biasa sama mabuk perjalanan sama-sama gak boleh kalau sampe muntaber alias muntah dan berak.,0
"Tapi jujur nder kalo lagi diare/muntaber berat itu 12 gelas sejam ga berasa. Ga ada namanya beser, orang tiap 15 menit ke toilet 😭",0
Muntaber kykna...ntah muntaber or keracunan...soalnya ampe lemes...🥲takut dehidrasi krn appun yg masuk dmuntahkan makanya aq stress bgd,0
"percaya ga, sebulan makan itu. sampe muntaber asli yaallah capek😭",0
"setiap mau dateng bulan ada ajaa keluhan sakitnya : dari demam, muntaber, meriang, sampai pusing 7keliling bisa aj",0
gws nadia muntaber,0
nangis cowo gue muntaber,0
"Gue jg muntaber, kaya salah makan",0
3 hari muntaber bikin bb ku turun hampir 4kg padahal buat naik 1kg aja aku harus mengeluarkan effort yg luar biasa 😭,0
km masih muntaber kh,0
"Knp gw klo sekali sakit tuh lama dan beruntun ya? 🙂 Pertama demam, flu, batuk, udh sembuh eh muntaber, udh sembuh eh gusi gw bengkak, ni kaki gw udh mulai pegel besok pasti lanjut ke kaki pinggang paha gw pegel² 😭",0
"Ya ini kan bukan buat dikonsumsi sehari2, tapi buat kondisi lagi diare atau muntaber dimana tubuh lagi dehidrasi berat yang butuh segera diganti cairan dan ion tubuh..",0
"Yang kaleng? 5 gelas? Yaiyalahh muntaber orang itu krimmer diminum 5 gelas sehari, anjuran minum susu aja rata² 2 gelas sehari",0
"bisa nder, bisa mabok muntaber diare 🙏",0
Penasaran kenapa di penjara ada yg muntaber 😫,0
bisa tp langsung muntaber cuy ril,0
"setuju saya ini ka, metabolisme apa istilahnya itu deh, sekarang kepala kena air aja bisa pusing 7 turunan ril min, bukti bang ujan-ujanan dikit, pulang nya muntaber, muntah tahu beraturan",0
"OALA JANCOKKKKK
PLOTWIST TER BABI MONYET KUDA NIL 😭
anyingggggg pantesan backstreet ni monyettt, anjenggg gua masih pusing syok muntaber 😭😭😭😭 KONYOLLL 😭😭😭",-1
"le, kalo nanti muntah muntah sama berak mulu itu artinya muntaber ya",0
bule tolol gensh1n bakal teriak sambil muntaber ngeliat chardes fgo,-1
"Kyk muntaber og, babi",-1
"Ini yang bilang ""Kan ada asi"" pada ga tau kali ya setiap ibu dengan ataupun tanpa mengASIhi tetap ibu ga semuanya air susunya 'lancar'. Yang bilang ""inimah susu orang kaya"" kaga tau nih pasti seberapa desperatenya orang tua pas anaknya muntaber karena ga cocok susu",0
Mau keluar tapi masih muntaber😔,0
itu yang jadi musuhnya muntaber,0
playlist adek gue jatuh cinta smwa dh lmlm sy bs muntaber,0
Mungkin dia muntaber tiap hari gara2 makan itu tetus tiap hari.,0
yoi 3 malem muntaber panas dingin tiap pergantian cuaca pasti aja badan gw lemah bgt,0
awkkakwkakwkakwkakwk biasanya gapernah sampe keracunan makanan dah w tapi waktu itu lagi stress aja makanya bisa sampe muntaber wkwkwkkwkw lawak,0
dih semoga smpe venue muntaber,-1
"Man,,, gue bakal diare biasa atau muntaber atau disentri?",0
"yg hujat giselle kalau bsk kalian muntaber jgn heran, kiriman dr w",0
00.10 masih muntaber,0
Si PKI FPI HTI antek dajjal kadruns ter kaing kaing kejang muntaber kepanasan,-1
"Nun nuun tak enteni sampe aku muntaber iki nun Ya Allah, tenanan iki",0
"Bener kata tukang pijet!
Dulu pas lg dipijet si mbah nya bilang gini “ini penyakitnya pencernaan terus,sehat2 yaa nduk”
BENER AJA NJIR makin tua makin ngerasa maag,usus,dsb makin rusak alias sering sakit!!
Sebulan yg lalu gua 1 minggu kyk muntaber gitu!?!
Trs ini maag kumat 😔🙏🏻",0
habis makan lawar plek kemarin muntaber skrg perut panas bgt rasanya kapok 🙏🏻,0
Perkara muntaber,0
bingung sama manusia yang tiap hari ngedugem nonstop minum nonstop… dia kaga muntaber apa anjir? tu lambung kebuat dari apa anjir batu? bisa kuat gt,0
"💚 guys cara ampuh buat ngobatin muntaber kitten dong, kecuali berobat ke vet ya soalnya aku lagi bokek 😭",0
"Elu aja jenk yg malu, kami dan rakyat lain sangat bangga. Hanya pki,hti,fpi,teroris yg kejang kejang muntaber",-1
"projectnya ngga seberapa tapi stressnya bikin muntaber
cuuukkkk!!!!!!!!!!!!!!!!!!!!!!!",0
iyaa kalo diare.. kalo muntaber wkwkw,0
Saking syg ny dia gamau ak muntaber wkwkwkwkw,0
gw kira lu muntaber,0
Alhamdulillah aman si ya. Ga muntaber WKWKWKWKWKWKWKWK.,0
"Jernih mah iya, tp ga bisa dipake masak 😭
Aku pernah nekat masak mi goreng pake keran asrama, besok nya muntaber",0
"aduh nderr lainn kali jangan, aku muntaber asanya😭",0
yaAllah pgen salmon sm tuna mentah tp klok beli psti diomelin nnti muntaber,0
emang dasar perut sensi cuma jajan gulali sama marpis aja heboh bikin muntaber,0
fyi aku muntaber grgr jus stroberi,0
hebat bgt blm seminggu dh muntaber,0
Baru diajak aja udah mual anjing. Gimana gue iyain bisa muntaber gue ditempat.😭,-1
Yeonjun beneran nggak berhenti pake sleeveless gue takut gue besok muntaber.,0
anjing ini apaan bgt dah abis muntaber grgr lithium mood swing nya tetap anjing ini apaan bgt psychiatry isnt real gw bakal syahadat,-1
ya emang sih cuma aku bentar lg muntaber dengerinnya,0
pagi2 ngurusin kucing muntaber 🙃,0
nanti mommy diy dulu ya dek kenzo… takut dino nugget gak steril…. takut pake ayam tiren.. hih mommy takut kamu muntaber,0
"Maaf melenceng dokter, kalo muntaber itu sebenernya menular ga?",0
"Setiap sakit pasti gue ini berlebihan bgt, suka tiba2 ngasih pesan terakhir untuk anak2 dan laki gue. Pdhl sakit muntaber doang 🥲.",0
Kalau gue sakit muntaber sampe dua minggu gara-gara makan es cincau di pinggir jalan...,0
Anjirr mcd. Dulu pas 2016 kyknya cuman nasi kotak dan itu jg malah bikin keracunan yg bikin muntaber pas tengah malem,0
"kalo aku itu gejala muntaber kak soalnya makan makanan basi kalo ngga salah, bawa ke puskesmas aja kak saran ku, sama minum air putih yang buanyak biar ngga dehidrasi",0
Tinggal nambah muntaber ga si ka :) biar makin lengkap 🥲,0
"Memilih ""makan siang dg mie ayam bakso beserta racikannya"" sepertinya pilihan yg cukup ceroboh utk orang yg merasa bergejala muntaber kemarin malam...",0
"suka kasihan liat anak kecil pas tidur grok-grokan ya kalo lagi batpil.
tapi gw kalo anak sakit, selama ga demam tinggi n muntaber ga langsung ke dokter. dipantau dulu 2-3 harian. kalo ga membaik baru ke dokter.",0
"Winter jg kena panleu. ketauan pas 2 hari dari gejala muntah² + lemes. setiap hari dicekokin makan sama keluarga. obat jg ga berenti pagi-malem. sempet muntaber darah, kirain bakalan mati. eh besoknya mau makan ayam, ikan. dan sembuh deh si bocil. mau lari²an lagi.",0
Aduhh mana si hasu muntaber (((katanya))),0
Eki kalo tau twitter gue trs baca tweet gue kayanya langsung muntaber saking jijiknya 🥵,0
Hoek cuih hoek muntaber gue langsung.,0
Wahiyasianjir ntar lu malah muntaber lagi noy,0
Dikasih muntaber tuh lemes shay 😢,0
ngiseng tok yo muntaber iki,0
"Dari penyakit yg sering gua alamin, mendingan muntaber/diare drpd radang tenggorokan. Gapernah suka kena radang tenggorokan😩",0
jangan muntaber ya bapak ketua,0
"Tersangka muntaber, pingsan merem melek, sesak nafas, pucat dibedaki tapi tiba2 bisa ngakak itu bukan skenario Pengacara. Masy masih percaya Pengacara itu profesional dan lurus2. Sebab, tugasnya membantu Hakim memutuskan perkara secara adil. Lha kasus ini ? Tidak perlu nebak2.",0
"semoga muntaber, semoga muntaber, semoga muntaber. Yiipp, yip horre",0
muntaber dok,0
nangis apa muntaber?,0
muntaber itu muntah berlian? wah asik juga ya,0
"Iya dil :"") Salah makan dikit, langsung bisa muntaber tuh dia😭😭😭",0
"sweet 17 gw di rs:) malemnya sebelum ultah gw muntaber sampe harus dirawat di rs. padahal udh pesen cake, tapi dengan terpaksa makan cake nya 3 hari setelah pulang dari rs😌 di tengokin temen² sambil ngucapin hss😭",0
mngkn efekny tuh muntaber😄,0
diajak jalan dikit muntaber,0
"Kalau itu mah secret recipe buat muntaber, Kak. 🤣",0
"kemaren setengah hari muntaber, lemesnya baru hari ini🥹",0
Abis muntaber demam lagi dan sakit kepala lagi,0
Bocilnya auto muntaber😭,0
Keknya gak dehh klo aku kek trauma minum² gitu malah jadi demam sama muntaber ..,0
"Ingfo 1 hari balik dari kkn
Hari ini muntaber huehuehue :""",0
"banyakin makan cabe santan basi dan kopi jamuran, paling2 si brewok muntaber,..",0
Bisa muntaber kali ya kalo ga se vibes,0
"Yang kenceng biar plong.
Gue doain dia muntaber kagak selesai-selesai anjing. Ah elah",-1
"ini masuk angin apa muntaber sii😭😭
Sarapan sekali muntah 2x BAB 3x",0
"Jgn nder gue pernah muntaber grgr ini wkwk.
Keracunan keknya",0
lekcil kalo ga mengawali hari dgn kerusuhan bakal muntaber seminggu ya kayanya,0
Pas kamu balik aku malah jadi muntaber tau. 😔,0
"☁️ guys sender muntaber, obat yg harus diminum apa yaa?? sama makanan yang mungkin harus dimakan/dihindari(?) tolong saran nya thankyou!💗🫶🏻",0
nder keknya temenmu lagi muntaber deh dia kode itu mual huek huek cuma malu bilangnya,0
"Baru kemarin terheran2 akhirnya bisa nyentuh 52kg setelah 8 tahun, hari ini udah muntaber aja wkwkwk apasih maunya",0
perasaan juni kemaren lu muntaber jir,0
"gmn dia baca tele, muntaber kli blio",0
Gham coba deh lo main Wesane popcorn. Gue jamin muntaber.,0
lu gabisa nakut2in gw btw semalem lu muntaber jg kan 😒😒😒,0
Takut muntaber lgi,0
"Ak jg abis muntaber, gws spehh",0
Setelah kemarin muntaber sekarang jadi ga napsu makan:),0
"jadwal sidang ku dimajuin 3 hari krna dosen nya mau MCU ke penang🥲👍🏼
lah ya kaget dan persiapan materi presentasi nya bim salabim 👍🏼
wkwk gak sampe muntaber sih tapi muntah iya abis dinyatakan lulus krna gak makan pagi dan siang krna setres, deg2an jadi gk selera makan wkwk",0
wong hukum ae mual opo maneh aku iki tamba muntaber,0
tandanya kita telah menamatkan penyakit muntaber adik adik,0
KAK dosen aku 33nya jg killer sebenernya wkwkwk cuma ga sampe muntaber sih akunya 😭🙏🏻🙏🏻🙏🏻🙏🏻 km knp bs gitu?,0
"kok yaa enak bangett kagak tegang2 amatt 🥲🥲
hamba 4 taun lalu sidang dan diuji 2 dosen killer (CEWE PULAK) ditambah full english (yaa emng krna jurusan gue sastra inggris sihh yee) abis sidang langsung muntaber dan vertigo 👍🏼",0
semoga gak muntaber ya memfollow diriku 🤭,0
"gara"" muntaber gua abis pas berak jdi takut takut. TRAUMA W TRAUMA...amit"" ih gamau lgi cukup kmrn aja.",0
"Parpol bapuk coba goreng islamphobia, pki, utang, pas pertumbuhan 5.3, laku kagak muntaber iya",0
"Ih gua waktu kecil suka makan ini nihh trus abis di emut, bijinya di keringin buat ditimbang wkwkkwkww tapi org rumah suka ngelarang makan, katanya bisa bikin muntaber 😀",0
"Emang cuaca jg lg ngga bagus, lg musim muntaber. Mesti hati²",0
1jt kalo buat beli cilok bisa sampe muntaber itu,0
"apes bgt, bsk mau ikut closingan :((( malah muntaber ajggg",-1
"mau nyoba, beneran muntaber gak",0
"Lupa omongan yg ""mas Al versi jauh LBH baik dan cinta terakhir"".muntaber",0
Masa sekali satahun muntaber. Makin kurus dong🥹🥹 ini udah 38 ya Allah... 167cm BB 38kg pas motoran di balap mobil serasa pengen terbang😭😭😭,0
Ini kenapa sih. Diarenya dah rada mampet tapi mual Mulu pengen muntah. Ya masa muntaber lagi sih,0
"jam segini tiba"" kebangun gara"" perut melilit, dan gitu muntah dikit tdi. amit"" muntaber. keknya gua gaada makan aneh"" deh, kok begini. mana gaada obat, nyokap tidur. w hrs ape.",0
Nyamuk ternyata suka muntaber juga ya mbake (mundur tanpa berita) wkwkwk,0
"terus dipost jam 12.00 KST. dimana mereka setiap ada apa2 atau apa, selalu posting jam segitu… TERUS INI DI AKUN OFFICIAL BUKAN DI AKUN MEMBER :’)
gua baru sembuh muntaber anjing, jangan dibikin mules lagi tolong",-1
"Klo di daerah ku lgi bnyk muntaber, sakit tenggorokan juga",0
"ngga si, cuma muntaber aja",0
haid day 1 ditambah muntaber ni sakitnya gajelas bgt anj jadi lemes bgt gue ky ayam sayur,0
wahes bajindut ssk ono acara malah muntaber asu😭👎,0
"Ini kalo diindo, ngokop air dari sungai begitu yang ada kelarnya muntaber",0
Ada orang lg diare trs di rumorin nya kena muntaber:),0
"kkn kena muntaber, mantep ga tuh:)",0
Tiap hari muntaber ga nafsu makan ini mati perlahan ap gmn 😔💔,0
muntaber ternyata,0
"ini dari semalem perut gue kek dikobok kobok sakit bgt serius dah, jadi muntaber terus",0
"Blm liat sampe akhir ,kucing gw keburu muntaber anjirr😭😭",0
"coba kasih minyak ikan nder. kitten ku dikasih minyak ikan habis muntaber, beberapa hari kemudian udah bersisi lagi",0
kayaknya muntaber,0
"Model gini kok pede banget dibilang rebutan, kucing gw juga muntaber liatnya 🤢🤢🤢🤢",0
Iyaaaa ecaaa terimakasih banyak besti🙏🏻🫶🏻🫶🏻🫶🏻 udh bener2 gamampu ini lambung 3hr muntaber manteppp lemes bgt.,0
"Kaya_a pengaruh cuaca kak, emak kmaren juga abis kena muntaber",0
lagi musim muntaber ya?,0
"mjb kak, ibu aku juga kena muntaber tapi gk tau harus minum obat apa😭 kakak ada minum obat atau ke rs gitu?",0
"Isi perut keluar lagi, kali ini pakai acara mencret pula. Lemes woy 😭😭😭. Nyari2 di internet,dapatnya kena muntaber. Virus e coli lagi. Suka banget e nemplok 😭",0
Nyawang raine lqngsung muntaber 🤮,0
"cakwe krn pas sd gue keselek smpe mo muntah 😔
naspad krn 3 taun lalu gue muntaber abis makan naspad x ch4time yg large 😃",0
"una tadi siang habis mam cilok goang ditambah boncabe kan sama temen, hari ini dapet kabar dia kena muntaber tapi una sehat walafiat walau sakit perut dikit... keren abis unamen",0
tolong kepada muntaber utk segera go away darikuuu,0
"Di kalangan Islam Nasionalis udah pada mual² liat partai kalian, kini cari peruntungan di kelompok agama lain. Mereka bukan mual lagi, tapi muntaber😆😆😆",0
"muridku inisial R kemarin sakit muntaber, di asrama 😢 kasian ustad pembimbing dan kaka kelasnya yg ngurusin dia sampe dia dijemput pulang sm ortunya. luar biasa perjuangan beliau2, semoga menjadi amal jariyah kunci pintu syurga utk mereka yang ikhlas mengurus orang2 sakit ✨",0
Gamau [tkut muntaber],0
"berat badan yakin bangett ini nurun drastis, beberapa hari muntaber mah",0
"gw 2 minggu turun 8kg nder, gara-gara muntaber",0
abis muntaber kemaren gatau kenapa pup gw makanan utuh terus.... kyk makanan yg dikunyah trus dilepehin ke wc gt 🙃 ini knp y? soalnya w gangerasa sakit juga tp emng kalo makan makanan berat / ada pedes dikit langsug sakit perut tp abis itu ga kenapa2 lagi sie,0
ngga bisa bayangin si kalo beneran cuma berdua yang nanganin pasien disini bisa2 muntaber;(((,0
Rasanya emang sinting kalo asam lambung kolaborasi sm muntaber gini,0
"Ngapain nangis, dipikir nangis itu bagus?? Ga!!!
-pas sakit muntaber-
Akhirnya sekarang kalo mo sedih bawaannya pengen ketawa. Soalnya ga boleh nangis",0
cui gua ampe muntaber padahal tapi lu ko gabisa berak😭,0
200rb gede lah… bayangin sehari dpt 10 tower. Makan sushi bisa sampe muntaber kau,0
ngeliat doyoung smp lupa kl lg muntaber😭,0
aku comeback setelah muntaber dan panas (kata oknum d itu tipes tapi kita gaboleh self diagnose),0
muntaber dik,0
Ale2 ... Terus kena muntaber,0
koyo muntaber metu ngisor metu nduwur. ngeleh,0
mc kalo ga sok asik bakal muntaber kali ya di backstage,0
"awas klen bedua kubales waktu mabar ama dan, bucin ampe muntaber",0
"Asli nih yang begini biasanya udah tinggi banget ni wkwkkw, kasih segelas lagi langsung muntaber ditempat wkwkkw 😂.",0
muntaber kak mochiii?🥺 minum oralit kakkk. get well soon yaah🥺💓,0
Kok kayaknya lagi musim muntaber ya.... Stay safe kawand kawand!,0
8.8 jajan cireng sm baci🤤🤤 tp ak lagi muntaber,0
"Aku food poisoning lagi karena nyoba makanan baru di gofood :’) muntah muntah dini hari, muntaber lebih tepatnya, besok pagi dokter buka ke dokter kalau masih belum membaik, wish me luck 😭",0
kalian perna ga sih ngerasain bisa sesayang itu sama org? trus pas skrg udh ga punya perasaan ama dia kek idiiih apaansi knpa dulu bisa segitunya ya sama dia anjir ilfeel sendiri rasanya ingin muntaber,0
"grgr muntaber tadi pagi, selain kehilangan nafsu makan dan ngapa-ngapain, gue kayaknya kehilangan kewarasan jg deh🙏",0
doyoung ngepost pas gue lagi muntaber tuh berasa obat dari Tuhan YME xixixi,0
Semoga pas nonton kena diare atau muntaber 😇,0
"mual, pusing, loyo, tipes, muntaber, pilek, batuk, sariawan, radang gua liat gambarnya",0
apa tdk muntaber makan begitu,0
aku abs makan kripca doain ga muntaber bismillah,0
"justru gua makin sedih liatlu muntah2 gt, lu muntaber?",0
"Gw knp woiiiii, gw makan apa ampe muntaber ga jls gini ashu",0
wah anjing bgt yg scam moga kentut api sm muntaber,-1
Fakkkkkk gw doain muntaber lo semua,-1
"muntaber ituuu, banyakin minum air anget nder.",0
muntaber kayanya,0
Obat muntaber....,0
"Sehat enggak, muntaber iya.",0
Capek muntaber aku lemes kek jombi,0
"Malem meriang + panas, pagi muntaber, yuk kuat bisa lah pasti 💪",0
ada tuh yg ngakunya muntaber tp ke party WKWKWKWKKWKEJW,0
